98178,2009-09-07,09,11,22,27,29
98179,2009-09-08,01,11,26,27,31
98180,2009-09-09,01,22,26,29,31
98181,2009-09-10,13,15,16,18,26
98182,2009-09-11,16,25,26,32,33
98183,2009-09-14,08,13,14,26,27
98184,2009-09-15,06,14,27,30,31
98185,2009-09-16,08,23,27,28,38
98186,2009-09-17,07,19,23,30,39
98187,2009-09-18,11,12,15,22,38
98188,2009-09-21,04,14,24,27,34
98189,2009-09-22,09,14,18,27,32
98190,2009-09-23,03,09,13,37,38
98191,2009-09-24,02,09,10,21,37
98192,2009-09-25,03,05,14,16,20
98193,2009-09-28,06,26,31,32,33
98194,2009-09-29,11,24,31,32,34
98195,2009-09-30,05,07,11,16,23
98196,2009-10-01,07,14,24,31,35
98197,2009-10-02,14,24,26,31,36
98198,2009-10-05,18,20,23,24,30
98199,2009-10-06,15,18,22,25,29
98200,2009-10-07,03,05,08,09,35
98201,2009-10-08,02,26,31,33,34
98202,2009-10-09,01,08,28,35,38
98203,2009-10-12,02,09,17,27,29
98204,2009-10-13,06,13,24,26,31
98205,2009-10-14,03,09,10,23,26
98206,2009-10-15,07,13,18,28,38
98207,2009-10-16,02,11,16,19,23
98208,2009-10-19,12,20,23,34,36
98209,2009-10-20,10,11,15,17,30
98210,2009-10-21,15,21,23,36,39
98211,2009-10-22,07,10,24,31,32
98212,2009-10-23,02,15,21,23,37
98213,2009-10-26,06,17,23,29,37
98214,2009-10-27,06,19,22,25,29
98215,2009-10-28,01,13,18,27,34
98216,2009-10-29,03,06,15,17,26
98217,2009-10-30,05,14,22,37,38
98218,2009-11-02,03,04,17,23,26
98219,2009-11-03,07,30,32,35,39
98220,2009-11-04,02,09,10,27,35
98221,2009-11-05,05,11,15,26,39
98222,2009-11-06,08,10,20,21,35
98223,2009-11-09,06,17,18,31,37
98224,2009-11-10,08,12,26,27,30
98225,2009-11-11,13,28,33,37,39
98226,2009-11-12,12,22,26,28,38
98227,2009-11-13,01,05,28,31,34
98228,2009-11-16,11,16,34,35,36
98229,2009-11-17,02,06,19,28,32
98230,2009-11-18,05,14,15,26,37
98231,2009-11-19,22,23,25,31,34
98232,2009-11-20,05,10,17,28,38
98233,2009-11-23,05,25,27,32,39
98234,2009-11-24,03,10,17,18,23
98235,2009-11-25,06,10,11,18,37
98236,2009-11-26,09,14,27,28,38
98237,2009-11-27,07,15,24,31,38
98238,2009-11-30,10,13,22,29,30
98239,2009-12-01,02,07,08,25,29
98240,2009-12-02,14,25,33,36,38
98241,2009-12-03,04,08,18,21,23
98242,2009-12-04,14,15,17,34,37
98243,2009-12-07,09,10,25,31,33
98244,2009-12-08,01,05,11,15,35
98245,2009-12-09,07,16,29,35,37
98246,2009-12-10,07,14,15,24,28
98247,2009-12-11,06,09,26,27,29
98248,2009-12-14,06,10,16,27,28
98249,2009-12-15,19,25,26,30,35
98250,2009-12-16,10,19,30,37,39
98251,2009-12-17,04,15,21,37,39
98252,2009-12-18,05,20,21,25,37
98253,2009-12-21,18,22,26,29,32
98254,2009-12-22,02,05,07,10,17
98255,2009-12-23,02,08,15,30,35
98256,2009-12-24,02,11,19,20,36
98257,2009-12-25,02,15,17,19,28
98258,2009-12-28,03,05,10,13,29
98259,2009-12-29,05,18,27,28,35
98260,2009-12-30,07,12,13,31,34
98261,2009-12-31,06,07,21,31,39
99001,2010-01-01,03,04,05,23,27
99002,2010-01-04,04,14,19,27,31
99003,2010-01-05,03,05,15,27,35
99004,2010-01-06,11,25,28,37,39
99005,2010-01-07,06,24,26,30,34
99006,2010-01-08,11,16,17,18,30
99007,2010-01-11,17,19,24,27,29
99008,2010-01-12,01,19,27,30,37
99009,2010-01-13,08,16,33,36,39
99010,2010-01-14,12,16,28,32,33
99011,2010-01-15,13,29,31,32,38
99012,2010-01-18,05,14,33,36,38
99013,2010-01-19,10,11,23,25,32
99014,2010-01-20,14,19,28,33,39
99015,2010-01-21,07,11,18,29,37
99016,2010-01-22,01,12,18,25,35
99017,2010-01-25,12,19,22,23,31
99018,2010-01-26,02,05,06,09,23
99019,2010-01-27,07,08,14,25,38
99020,2010-01-28,01,03,11,32,36
99021,2010-01-29,11,15,17,22,30
99022,2010-02-01,02,07,22,30,35
99023,2010-02-02,05,16,20,37,38
99024,2010-02-03,03,15,32,35,38
99025,2010-02-04,02,04,11,16,25
99026,2010-02-05,01,05,15,21,25
99027,2010-02-08,13,27,31,35,39
99028,2010-02-09,04,06,24,26,32
99029,2010-02-10,07,13,19,36,38
99030,2010-02-11,06,09,23,27,31
99031,2010-02-12,11,21,23,26,38
99032,2010-02-15,01,02,09,11,28
99033,2010-02-16,18,19,27,35,39
99034,2010-02-17,04,07,08,28,34
99035,2010-02-18,09,11,24,26,39
99036,2010-02-19,06,21,22,24,32
99037,2010-02-22,02,09,15,22,26
99038,2010-02-23,09,20,27,33,36
99039,2010-02-24,05,16,17,28,39
99040,2010-02-25,04,09,13,27,37
99041,2010-02-26,09,18,19,25,32
99042,2010-03-01,03,06,10,25,34
99043,2010-03-02,07,08,20,25,29
99044,2010-03-03,04,07,15,26,33
99045,2010-03-04,02,05,10,21,34
99046,2010-03-05,11,14,20,35,39
99047,2010-03-08,07,11,19,21,27
99048,2010-03-09,05,11,12,14,28
99049,2010-03-10,02,07,16,30,39
99050,2010-03-11,01,03,17,30,38
99051,2010-03-12,01,10,19,22,28
99052,2010-03-15,04,10,18,22,25
99053,2010-03-16,04,06,10,33,37
99054,2010-03-17,03,28,33,34,38
99055,2010-03-18,03,06,24,25,37
99056,2010-03-19,08,14,28,29,35
99057,2010-03-22,02,23,25,29,32
99058,2010-03-23,09,18,26,32,34
99059,2010-03-24,30,31,32,34,35
99060,2010-03-25,09,13,26,34,39
99061,2010-03-26,09,10,12,22,37
99062,2010-03-29,10,12,14,18,34
99063,2010-03-30,16,21,25,31,33
99064,2010-03-31,01,09,12,19,28
99065,2010-04-01,02,17,35,37,38
99066,2010-04-02,07,20,23,31,39
99067,2010-04-05,07,17,18,35,37
99068,2010-04-06,25,28,29,36,37
99069,2010-04-07,04,16,29,32,36
99070,2010-04-08,08,10,15,17,26
99071,2010-04-09,05,14,18,23,36
99072,2010-04-12,12,15,24,30,35
99073,2010-04-13,09,12,21,22,27
99074,2010-04-14,05,12,15,35,36
99075,2010-04-15,01,04,11,18,23
99076,2010-04-16,01,05,20,24,37
99077,2010-04-19,03,15,19,26,27
99078,2010-04-20,04,06,10,28,32
99079,2010-04-21,02,03,12,21,25
99080,2010-04-22,03,04,05,06,09
99081,2010-04-23,08,15,27,35,36
99082,2010-04-26,12,22,27,31,39
99083,2010-04-27,01,13,19,29,33
99084,2010-04-28,05,06,13,37,38
99085,2010-04-29,14,15,27,31,35
99086,2010-04-30,15,17,21,28,31
99087,2010-05-03,05,10,16,19,38
99088,2010-05-04,16,22,26,32,36
99089,2010-05-05,01,14,19,30,34
99090,2010-05-06,03,08,13,23,27
99091,2010-05-07,08,09,21,29,30
99092,2010-05-10,14,17,24,29,33
99093,2010-05-11,04,10,12,25,37
99094,2010-05-12,08,13,28,30,36
99095,2010-05-13,09,11,22,26,30
99096,2010-05-14,02,06,08,15,22
99097,2010-05-17,02,12,18,33,38
99098,2010-05-18,13,21,22,33,37
99099,2010-05-19,01,11,13,20,37
99100,2010-05-20,07,13,15,27,39
99101,2010-05-21,05,21,28,35,38
99102,2010-05-24,10,26,27,35,36
99103,2010-05-25,05,06,07,10,14
99104,2010-05-26,04,14,17,37,39
99105,2010-05-27,02,21,32,33,34
99106,2010-05-28,17,22,25,33,39
99107,2010-05-31,09,12,15,31,39
99108,2010-06-01,02,07,23,24,34
99109,2010-06-02,13,17,19,35,39
99110,2010-06-03,09,21,33,35,37
99111,2010-06-04,15,16,25,30,38
99112,2010-06-07,10,21,22,32,35
99113,2010-06-08,02,09,26,30,32
99114,2010-06-09,03,04,13,25,28
99115,2010-06-10,07,12,17,30,37
99116,2010-06-11,13,18,28,33,36
99117,2010-06-15,17,18,22,31,37
99118,2010-06-15,01,14,21,28,38
99119,2010-06-16,09,17,19,26,39
99120,2010-06-17,01,02,09,18,35
99121,2010-06-18,03,20,29,33,39
99122,2010-06-21,01,16,17,23,31
99123,2010-06-22,22,24,27,28,31
99124,2010-06-23,02,10,29,36,39
99125,2010-06-24,05,06,11,14,22
99126,2010-06-25,02,05,21,24,34
99127,2010-06-28,13,22,23,27,34
99128,2010-06-29,01,02,04,35,37
99129,2010-06-30,01,12,34,38,39
99130,2010-07-01,10,19,20,23,29
99131,2010-07-02,02,04,28,29,30
99132,2010-07-05,12,15,28,29,37
99133,2010-07-06,04,10,23,25,27
99134,2010-07-07,06,16,28,31,35
99135,2010-07-08,05,17,20,34,37
99136,2010-07-09,03,13,35,36,37
99137,2010-07-12,03,04,11,33,39
99138,2010-07-13,10,11,25,28,38
99139,2010-07-14,05,19,21,23,33
99140,2010-07-15,05,07,20,25,36
99141,2010-07-16,14,15,28,34,38
99142,2010-07-19,03,06,19,23,25
99143,2010-07-20,04,08,11,25,33
99144,2010-07-21,15,16,26,29,30
99145,2010-07-22,08,11,34,35,36
99146,2010-07-23,01,14,21,22,39
99147,2010-07-26,12,15,21,34,39
99148,2010-07-27,13,22,24,25,28
99149,2010-07-28,01,07,14,22,23
99150,2010-07-29,14,25,26,30,35
99151,2010-07-30,07,09,14,24,28
99152,2010-08-02,02,07,29,32,33
99153,2010-08-03,07,14,27,32,33
99154,2010-08-04,14,16,21,31,33
99155,2010-08-05,17,26,34,36,38
99156,2010-08-06,03,15,27,29,35
99157,2010-08-09,09,12,19,26,32
99158,2010-08-10,04,17,21,24,32
99159,2010-08-11,06,18,34,38,39
99160,2010-08-12,08,25,27,35,39
99161,2010-08-13,23,26,28,30,32
99162,2010-08-16,03,04,12,13,35
99163,2010-08-17,02,05,11,17,36
99164,2010-08-18,07,19,27,28,29
99165,2010-08-19,09,22,26,28,31
99166,2010-08-20,02,06,12,21,28
99167,2010-08-23,05,06,15,36,38
99168,2010-08-24,03,04,08,15,34
99169,2010-08-25,01,07,11,31,34
99170,2010-08-26,05,13,30,37,38
99171,2010-08-27,02,06,12,23,33
99172,2010-08-30,04,12,20,34,35
99173,2010-08-31,08,10,28,33,34
99174,2010-09-01,07,16,18,34,39
99175,2010-09-02,08,23,25,28,38
99176,2010-09-03,06,11,13,22,36
99177,2010-09-06,16,18,35,36,39
99178,2010-09-07,01,11,12,28,32
99179,2010-09-08,03,14,29,33,38
99180,2010-09-09,05,12,14,18,34
99181,2010-09-10,05,13,15,23,31
99182,2010-09-13,03,06,15,24,31
99183,2010-09-14,05,09,24,32,36
99184,2010-09-15,03,11,21,29,39
99185,2010-09-16,03,06,12,14,21
99186,2010-09-17,02,05,09,25,35
99187,2010-09-20,03,08,09,15,28
99188,2010-09-21,02,08,12,30,34
99189,2010-09-22,08,18,23,33,36
99190,2010-09-23,15,28,30,31,36
99191,2010-09-24,02,09,13,21,33
99192,2010-09-27,04,25,30,33,39
99193,2010-09-28,14,26,31,35,37
99194,2010-09-29,02,14,24,34,37
99195,2010-09-30,05,14,16,24,34
99196,2010-10-01,13,24,27,28,35
99197,2010-10-04,09,13,20,34,35
99198,2010-10-05,14,18,23,28,33
99199,2010-10-06,14,16,20,22,29
99200,2010-10-07,02,19,32,33,39
99201,2010-10-08,04,16,18,29,31
99202,2010-10-11,01,06,07,24,35
99203,2010-10-12,01,08,09,23,39
99204,2010-10-13,09,11,21,24,30
99205,2010-10-14,05,17,27,28,29
99206,2010-10-15,01,04,12,24,25
99207,2010-10-18,05,12,27,30,32
99208,2010-10-19,21,23,27,30,36
99209,2010-10-20,09,11,15,29,37
99210,2010-10-21,15,17,18,23,27
99211,2010-10-22,01,03,11,19,32
99212,2010-10-25,02,05,06,30,36
99213,2010-10-26,08,11,12,15,18
99214,2010-10-27,02,07,15,27,35
99215,2010-10-28,01,06,12,33,37
99216,2010-10-29,02,07,11,17,38
99217,2010-11-01,09,15,16,21,29
99218,2010-11-02,04,06,13,19,20
99219,2010-11-03,24,30,31,32,33
99220,2010-11-04,01,08,21,26,39
99221,2010-11-05,01,04,05,24,37
99222,2010-11-08,04,08,12,15,38
99223,2010-11-09,04,14,19,31,38
99224,2010-11-10,07,25,28,33,36
99225,2010-11-11,05,09,24,34,36
99226,2010-11-12,06,08,16,21,23
99227,2010-11-15,05,06,22,32,39
99228,2010-11-16,06,14,24,26,29
99229,2010-11-17,13,15,20,28,36
99230,2010-11-18,01,07,18,30,31
99231,2010-11-19,07,09,13,20,24
99232,2010-11-22,04,08,25,35,36
99233,2010-11-23,01,27,33,38,39
99234,2010-11-24,01,10,16,24,25
99235,2010-11-25,03,12,13,19,39
99236,2010-11-26,04,09,17,18,20
99237,2010-11-29,03,15,19,31,35
99238,2010-11-30,04,12,14,19,32
99239,2010-12-01,03,18,22,23,33
99240,2010-12-02,13,16,18,29,30
99241,2010-12-03,03,16,31,32,35
99242,2010-12-06,07,16,18,20,34
99243,2010-12-07,03,12,25,28,33
99244,2010-12-08,01,17,20,28,36
99245,2010-12-09,12,13,29,33,34
99246,2010-12-10,14,15,25,30,35
99247,2010-12-13,15,20,27,37,38
99248,2010-12-14,01,11,24,25,30
99249,2010-12-15,05,09,20,28,32
99250,2010-12-16,02,21,22,37,38
99251,2010-12-17,05,09,12,16,29
99252,2010-12-20,19,21,22,28,36
99253,2010-12-21,08,20,21,34,39
99254,2010-12-22,01,06,12,17,33
99255,2010-12-23,02,06,08,09,11
99256,2010-12-24,10,12,16,34,38
99257,2010-12-27,03,15,24,26,34
99258,2010-12-28,11,19,22,28,38
99259,2010-12-29,06,20,23,26,35
99260,2010-12-30,08,12,23,28,29
99261,2010-12-31,22,25,30,32,34
100001,2011-01-01,02,13,24,25,36
100002,2011-01-03,11,13,20,25,35
100003,2011-01-04,06,08,10,16,36
100004,2011-01-05,05,17,26,29,32
100005,2011-01-06,07,28,31,32,36
100006,2011-01-07,10,11,18,34,38
100007,2011-01-08,03,10,14,18,35
100008,2011-01-10,04,10,20,32,39
100009,2011-01-11,03,09,13,25,37
100010,2011-01-12,01,02,04,21,32
100011,2011-01-13,05,14,23,31,32
100012,2011-01-14,08,14,27,28,36
100013,2011-01-15,08,17,18,30,36
100014,2011-01-17,02,05,17,28,36
100015,2011-01-18,03,05,11,22,37
100016,2011-01-19,18,20,22,29,33
100017,2011-01-20,04,15,26,28,31
100018,2011-01-21,18,23,31,36,39
100019,2011-01-22,03,20,23,24,37
100020,2011-01-24,04,06,10,19,25
100021,2011-01-25,14,15,18,21,29
100022,2011-01-26,07,12,19,25,35
100023,2011-01-27,05,14,18,20,37
100024,2011-01-28,15,24,33,38,39
100025,2011-01-29,05,20,22,35,38
100026,2011-01-31,09,16,21,25,36
100027,2011-02-01,18,23,26,32,39
100028,2011-02-02,06,08,16,22,26
100029,2011-02-03,11,12,22,24,39
100030,2011-02-04,09,17,25,32,37
100031,2011-02-05,08,30,32,37,38
100032,2011-02-07,02,13,19,28,37
100033,2011-02-08,04,19,24,28,35
100034,2011-02-09,05,17,22,36,39
100035,2011-02-10,02,03,10,20,28
100036,2011-02-11,18,26,28,29,39
100037,2011-02-12,12,17,22,26,27
100038,2011-02-14,01,07,19,27,38
100039,2011-02-15,03,11,18,30,37
100040,2011-02-16,02,08,21,22,36
100041,2011-02-17,25,29,33,34,37
100042,2011-02-18,03,06,08,23,24
100043,2011-02-19,08,13,23,26,37
100044,2011-02-21,11,19,26,30,33
100045,2011-02-22,07,26,34,36,38
100046,2011-02-23,01,04,17,24,37
100047,2011-02-24,05,11,14,18,20
100048,2011-02-25,08,13,24,31,38
100049,2011-02-26,04,08,18,22,25
100050,2011-02-28,01,07,17,20,35
100051,2011-03-01,06,30,36,37,38
100052,2011-03-02,07,14,23,27,34
100053,2011-03-03,03,04,07,21,38
100054,2011-03-04,08,12,33,36,39
100055,2011-03-05,02,06,14,33,37
100056,2011-03-07,06,08,10,28,32
100057,2011-03-08,02,11,12,18,36
100058,2011-03-09,07,08,31,32,34
100059,2011-03-10,04,09,24,25,35
100060,2011-03-11,05,09,14,25,38
100061,2011-03-12,13,15,25,28,37
100062,2011-03-14,05,16,19,28,35
100063,2011-03-15,06,09,23,31,39
100064,2011-03-16,09,16,20,33,34
100065,2011-03-17,11,21,23,29,30
100066,2011-03-18,22,33,36,38,39
100067,2011-03-19,02,09,13,25,29
100068,2011-03-21,05,11,14,29,38
100069,2011-03-22,08,18,27,29,39
100070,2011-03-23,05,12,13,14,21
100071,2011-03-24,04,17,18,30,34
100072,2011-03-25,07,22,23,26,39
100073,2011-03-26,02,06,19,23,35
100074,2011-03-28,06,25,27,28,29
100075,2011-03-29,04,18,28,31,35
100076,2011-03-30,01,03,16,27,32
100077,2011-03-31,21,22,29,33,36
100078,2011-04-01,06,07,28,31,36
100079,2011-04-02,02,12,19,33,34
100080,2011-04-04,05,07,18,22,31
100081,2011-04-05,07,10,11,13,39
100082,2011-04-06,11,13,17,20,23
100083,2011-04-07,04,07,21,22,35
100084,2011-04-08,10,13,18,25,33
100085,2011-04-09,05,10,26,28,34
100086,2011-04-11,03,09,21,31,32
100087,2011-04-12,05,12,21,35,37
100088,2011-04-13,06,11,26,30,32
100089,2011-04-14,05,08,24,35,37
100090,2011-04-15,08,11,16,30,37
100091,2011-04-16,05,12,28,30,35
100092,2011-04-18,04,10,24,28,30
100093,2011-04-19,01,15,32,34,38
100094,2011-04-20,02,05,12,15,35
100095,2011-04-21,02,20,31,36,37
100096,2011-04-22,09,11,14,23,26
100097,2011-04-23,16,21,29,30,33
100098,2011-04-25,06,10,14,23,32
100099,2011-04-26,14,15,29,33,38
100100,2011-04-27,02,06,19,38,39
100101,2011-04-28,01,16,24,32,38
100102,2011-04-29,04,27,28,36,38
100103,2011-04-30,02,03,06,24,39
100104,2011-05-02,02,19,24,33,36
100105,2011-05-03,01,05,07,08,37
100106,2011-05-04,02,09,11,24,26
100107,2011-05-05,02,04,15,19,35
100108,2011-05-06,04,09,25,31,32
100109,2011-05-07,11,12,16,21,24
100110,2011-05-09,02,12,24,33,38
100111,2011-05-10,02,22,24,31,36
100112,2011-05-11,03,07,16,35,36
100113,2011-05-12,01,14,18,30,34
100114,2011-05-13,03,06,13,18,23
100115,2011-05-14,02,05,12,26,30
100116,2011-05-16,18,19,20,31,38
100117,2011-05-17,02,03,07,18,27
100118,2011-05-18,09,18,22,33,39
100119,2011-05-19,05,16,26,27,37
100120,2011-05-20,07,21,33,36,37
100121,2011-05-21,12,19,25,29,32
100122,2011-05-23,14,15,17,33,35
100123,2011-05-24,04,25,28,36,39
100124,2011-05-25,02,12,16,36,37
100125,2011-05-26,20,26,34,35,37
100126,2011-05-27,01,12,13,21,25
100127,2011-05-28,04,05,09,34,39
100128,2011-05-30,01,02,11,34,36
100129,2011-05-31,03,08,27,35,39
100130,2011-06-01,05,11,15,29,39
100131,2011-06-02,12,15,23,24,28
100132,2011-06-03,01,15,24,25,30
100133,2011-06-04,22,23,24,34,38
100134,2011-06-06,09,22,31,32,34
100135,2011-06-07,03,05,13,14,17
100136,2011-06-08,13,22,23,29,30
100137,2011-06-09,23,26,28,29,35
100138,2011-06-10,04,16,21,25,36
100139,2011-06-11,08,15,17,29,37
100140,2011-06-13,01,02,09,23,38
100141,2011-06-14,23,25,26,33,36
100142,2011-06-15,13,14,15,26,32
100143,2011-06-16,14,26,29,37,38
100144,2011-06-17,06,16,24,35,38
100145,2011-06-18,02,06,15,21,34
100146,2011-06-20,09,13,14,19,35
100147,2011-06-21,05,07,13,15,31
100148,2011-06-22,19,23,25,34,39
100149,2011-06-23,04,21,27,36,39
100150,2011-06-24,12,23,25,26,33
100151,2011-06-25,14,22,24,32,38
100152,2011-06-27,04,05,12,15,20
100153,2011-06-28,19,22,28,31,39
100154,2011-06-29,01,02,05,27,35
100155,2011-06-30,02,04,07,14,30
100156,2011-07-01,01,02,10,17,28
100157,2011-07-02,03,12,31,34,36
100158,2011-07-04,01,02,06,17,30
100159,2011-07-05,02,05,21,23,36
100160,2011-07-06,02,09,26,34,36
100161,2011-07-07,03,20,28,35,39
100162,2011-07-08,04,08,15,18,38
100163,2011-07-09,09,21,22,25,30
100164,2011-07-11,01,03,12,14,18
100165,2011-07-12,10,14,17,21,31
100166,2011-07-13,09,14,21,32,36
100167,2011-07-14,08,09,18,24,33
100168,2011-07-15,07,13,14,20,33
100169,2011-07-16,08,27,29,32,36
100170,2011-07-18,02,12,14,29,39
100171,2011-07-19,02,14,32,33,39
100172,2011-07-20,16,17,26,31,39
100173,2011-07-21,14,15,20,27,30
100174,2011-07-22,03,05,10,15,37
100175,2011-07-23,05,20,26,27,31
100176,2011-07-25,05,09,14,18,35
100177,2011-07-26,01,17,32,34,36
100178,2011-07-27,20,21,23,26,33
100179,2011-07-28,04,09,27,30,36
100180,2011-07-29,03,04,16,20,27
100181,2011-07-30,01,06,10,13,17
100182,2011-08-01,01,10,12,19,24
100183,2011-08-02,03,13,22,25,39
100184,2011-08-03,03,04,13,14,39
100185,2011-08-04,09,10,33,37,38
100186,2011-08-05,14,18,22,25,33
100187,2011-08-06,14,19,23,24,28
100188,2011-08-08,13,15,18,37,39
100189,2011-08-09,07,14,22,29,35
100190,2011-08-10,16,17,20,22,26
100191,2011-08-11,09,13,14,19,37
100192,2011-08-12,20,29,34,37,39
100193,2011-08-13,04,06,10,18,28
100194,2011-08-15,16,23,33,36,38
100195,2011-08-16,01,10,18,21,22
100196,2011-08-17,03,14,15,20,28
100197,2011-08-18,07,08,16,19,34
100198,2011-08-19,08,11,13,30,38
100199,2011-08-20,02,07,21,24,31
100200,2011-08-22,09,13,26,27,38
100201,2011-08-23,07,14,15,23,30
100202,2011-08-24,13,16,22,35,39
100203,2011-08-25,02,03,05,22,37
100204,2011-08-26,15,22,28,32,36
100205,2011-08-27,01,02,12,29,35
100206,2011-08-29,04,07,11,21,34
100207,2011-08-30,06,08,10,22,36
100208,2011-08-31,06,17,25,34,37
100209,2011-09-01,12,22,32,37,38
100210,2011-09-02,03,04,10,11,18
100211,2011-09-03,19,22,33,34,37
100212,2011-09-05,02,11,22,28,35
100213,2011-09-06,25,30,32,33,34
100214,2011-09-07,09,20,23,27,29
100215,2011-09-08,02,15,17,21,36
100216,2011-09-09,14,18,26,28,36
100217,2011-09-10,02,03,17,23,35
100218,2011-09-12,12,18,22,24,39
100219,2011-09-13,01,04,09,10,16
100220,2011-09-14,13,16,19,23,36
100221,2011-09-15,05,14,19,30,34
100222,2011-09-16,13,18,23,27,38
100223,2011-09-17,04,15,27,28,38
100224,2011-09-19,05,11,22,28,35
100225,2011-09-20,14,16,32,34,37
100226,2011-09-21,04,05,07,15,16
100227,2011-09-22,01,10,20,29,32
100228,2011-09-23,02,07,15,25,34
100229,2011-09-24,19,20,23,29,39
100230,2011-09-26,04,08,14,29,33
100231,2011-09-27,05,07,14,34,35
100232,2011-09-28,07,13,16,27,28
100233,2011-09-29,06,12,14,15,28
100234,2011-09-30,04,14,21,27,37
100235,2011-10-01,02,09,13,23,27
100236,2011-10-03,15,16,22,31,39
100237,2011-10-04,02,12,18,34,38
100238,2011-10-05,17,22,23,33,36
100239,2011-10-06,11,14,19,37,38
100240,2011-10-07,09,12,23,30,33
100241,2011-10-08,07,10,19,27,33
100242,2011-10-10,02,18,20,33,34
100243,2011-10-11,09,15,20,25,29
100244,2011-10-12,04,14,33,34,37
100245,2011-10-13,06,19,31,35,39
100246,2011-10-14,01,17,24,33,34
100247,2011-10-15,11,17,22,26,31
100248,2011-10-17,11,30,33,38,39
100249,2011-10-18,01,13,18,23,26
100250,2011-10-19,15,16,21,23,29
100251,2011-10-20,14,22,23,34,39
100252,2011-10-21,20,21,24,33,37
100253,2011-10-22,02,12,24,35,39
100254,2011-10-24,05,21,27,31,34
100255,2011-10-25,06,11,28,35,39
100256,2011-10-26,01,11,13,22,36
100257,2011-10-27,02,16,24,32,35
100258,2011-10-28,02,11,16,20,27
100259,2011-10-29,03,14,16,25,37
100260,2011-10-31,03,12,16,27,38
100261,2011-11-01,07,08,26,34,37
100262,2011-11-02,10,15,16,23,38
100263,2011-11-03,08,19,21,36,39
100264,2011-11-04,02,21,33,37,38
100265,2011-11-05,02,05,07,18,34
100266,2011-11-07,07,16,34,37,39
100267,2011-11-08,13,16,18,21,27
100268,2011-11-09,12,20,23,27,28
100269,2011-11-10,01,07,08,27,28
100270,2011-11-11,04,11,19,22,33
100271,2011-11-12,14,21,24,33,35
100272,2011-11-14,03,05,10,14,30
100273,2011-11-15,04,08,09,21,38
100274,2011-11-16,12,27,28,29,32
100275,2011-11-17,05,11,19,20,36
100276,2011-11-18,10,26,28,34,37
100277,2011-11-19,05,06,08,09,16
100278,2011-11-21,03,04,09,23,25
100279,2011-11-22,02,04,10,14,21
100280,2011-11-23,02,16,18,28,36
100281,2011-11-24,07,09,20,26,34
100282,2011-11-25,06,09,12,19,30
100283,2011-11-26,12,16,18,22,25
100284,2011-11-28,05,09,15,27,30
100285,2011-11-29,03,07,12,19,37
100286,2011-11-30,05,12,21,22,24
100287,2011-12-01,06,10,13,15,20
100288,2011-12-02,01,12,18,24,37
100289,2011-12-03,05,13,14,32,33
100290,2011-12-05,06,15,26,31,38
100291,2011-12-06,18,19,28,35,38
100292,2011-12-07,12,13,15,29,34
100293,2011-12-08,04,05,19,23,34
100294,2011-12-09,15,24,27,33,35
100295,2011-12-10,08,19,31,35,37
100296,2011-12-12,05,06,07,16,22
100297,2011-12-13,12,13,27,28,32
100298,2011-12-14,05,06,18,20,30
100299,2011-12-15,05,07,22,26,31
100300,2011-12-16,06,13,27,28,29
100301,2011-12-17,01,07,17,20,35
100302,2011-12-19,07,08,17,28,34
100303,2011-12-20,02,05,07,15,17
100304,2011-12-21,02,07,17,25,32
100305,2011-12-22,03,10,19,23,33
100306,2011-12-23,01,10,23,27,32
100307,2011-12-24,23,24,29,35,38
100308,2011-12-26,07,22,27,30,33
100309,2011-12-27,02,04,05,19,36
100310,2011-12-28,03,04,20,24,28
100311,2011-12-29,03,13,16,21,30
100312,2011-12-30,05,15,17,28,38
100313,2011-12-31,08,18,19,26,30
101001,2012-01-02,16,30,31,32,35
101002,2012-01-03,01,14,25,29,36
101003,2012-01-04,03,09,16,25,31
101004,2012-01-05,10,17,21,34,39
101005,2012-01-06,07,08,15,25,29
101006,2012-01-07,03,13,16,24,27
101007,2012-01-09,02,04,10,14,35
101008,2012-01-10,02,05,21,33,39
101009,2012-01-11,06,19,29,38,39
101010,2012-01-12,02,10,13,26,38
101011,2012-01-13,01,04,17,31,35
101012,2012-01-14,09,17,32,34,38
101013,2012-01-16,03,09,18,28,29
101014,2012-01-17,04,17,22,33,37
101015,2012-01-18,04,05,22,27,31
101016,2012-01-19,04,05,13,19,29
101017,2012-01-20,18,23,28,29,30
101018,2012-01-21,06,17,18,33,38
101019,2012-01-23,02,07,18,28,29
101020,2012-01-24,17,20,22,26,37
101021,2012-01-25,09,26,30,35,39
101022,2012-01-26,08,10,18,26,36
101023,2012-01-27,09,16,22,31,37
101024,2012-01-28,02,13,20,22,34
101025,2012-01-30,08,21,32,33,38
101026,2012-01-31,12,23,26,31,34
101027,2012-02-01,04,08,12,32,36
101028,2012-02-02,07,16,21,29,30
101029,2012-02-03,07,08,23,33,39
101030,2012-02-04,12,14,28,32,37
101031,2012-02-06,01,25,26,30,37
101032,2012-02-07,06,10,24,28,36
101033,2012-02-08,03,08,26,32,39
101034,2012-02-09,07,14,16,17,38
101035,2012-02-10,07,08,15,17,37
101036,2012-02-11,01,04,09,15,29
101037,2012-02-13,02,06,07,20,26
101038,2012-02-14,03,04,20,21,22
101039,2012-02-15,02,08,12,16,33
101040,2012-02-16,06,07,13,15,21
101041,2012-02-17,13,17,32,36,39
101042,2012-02-18,09,16,21,37,39
